route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
5,6,6_14058521,"GRABISZYŃSKA (Cmentarz)",1,842632,36,141,842632
5,6,6_14055022,"KSIĘŻE MAŁE",0,842633,14,141,842633
5,6,6_14056455,"KSIĘŻE MAŁE",0,842633,2,93,842633
5,6,6_14056457,"KSIĘŻE MAŁE",0,842633,2,93,842633
5,6,6_14056470,"KSIĘŻE MAŁE",0,842633,3,93,842633
5,6,6_14056472,"KSIĘŻE MAŁE",0,842633,3,93,842633
5,6,6_14056506,"KSIĘŻE MAŁE",0,842633,5,147,842633
5,6,6_14057343,"KSIĘŻE MAŁE",0,842633,1,141,842633
5,6,6_14057347,"KSIĘŻE MAŁE",0,842633,1,141,842633
5,6,6_14057355,"KSIĘŻE MAŁE",0,842633,1,141,842633
5,6,6_14057362,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057366,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057379,"KSIĘŻE MAŁE",0,842633,3,145,842633
5,6,6_14057383,"KSIĘŻE MAŁE",0,842633,3,145,842633
5,6,6_14057394,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057398,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057400,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057402,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057404,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057412,"KSIĘŻE MAŁE",0,842633,5,141,842633
5,6,6_14057416,"KSIĘŻE MAŁE",0,842633,5,141,842633
5,6,6_14057426,"KSIĘŻE MAŁE",0,842633,6,93,842633
5,6,6_14057430,"KSIĘŻE MAŁE",0,842633,6,93,842633
5,6,6_14057438,"KSIĘŻE MAŁE",0,842633,6,93,842633
5,6,6_14057445,"KSIĘŻE MAŁE",0,842633,7,92,842633
5,6,6_14057449,"KSIĘŻE MAŁE",0,842633,7,92,842633
5,6,6_14057457,"KSIĘŻE MAŁE",0,842633,7,92,842633
5,6,6_14057464,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14057468,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14057478,"KSIĘŻE MAŁE",0,842633,9,92,842633
5,6,6_14057486,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,6,6_14057490,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,6,6_14057492,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,6,6_14057494,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,6,6_14057496,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,6,6_14057502,"KSIĘŻE MAŁE",0,842633,11,141,842633
5,6,6_14057506,"KSIĘŻE MAŁE",0,842633,11,141,842633
5,6,6_14057512,"KSIĘŻE MAŁE",0,842633,11,141,842633
5,6,6_14057523,"KSIĘŻE MAŁE",0,842633,12,123,842633
5,6,6_14057540,"KSIĘŻE MAŁE",0,842633,14,141,842633
5,6,6_14057936,"KSIĘŻE MAŁE",0,842633,1,93,842633
5,6,6_14057949,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057953,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057955,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057957,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057959,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,6,6_14057964,"KSIĘŻE MAŁE",0,842633,3,151,842633
5,6,6_14057971,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057975,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057979,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057981,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057983,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,6,6_14057991,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,6,6_14057995,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,6,6_14057999,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,6,6_14058001,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,6,6_14058003,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,6,6_14058007,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,6,6_14058011,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,6,6_14058015,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,6,6_14058019,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,6,6_14058021,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,6,6_14058023,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,6,6_14058034,"KSIĘŻE MAŁE",0,842633,7,151,842633
5,6,6_14058038,"KSIĘŻE MAŁE",0,842633,7,151,842633
5,6,6_14058040,"KSIĘŻE MAŁE",0,842633,7,151,842633
5,6,6_14058044,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14058048,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14058052,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14058054,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14058056,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,6,6_14058060,"KSIĘŻE MAŁE",0,842633,9,151,842633
5,6,6_14058062,"KSIĘŻE MAŁE",0,842633,9,151,842633
5,6,6_14058077,"KSIĘŻE MAŁE",0,842633,10,93,842633
5,6,6_14058079,"KSIĘŻE MAŁE",0,842633,10,93,842633
5,6,6_14058081,"KSIĘŻE MAŁE",0,842633,10,93,842633
5,6,6_14056507,"Zajezdnia BOREK",1,842650,5,147,842650
5,6,6_14057524,"Zajezdnia GAJ",1,843972,12,123,843972
5,6,6_14058008,"Zajezdnia GAJ",1,843972,5,123,843972
5,6,6_14057968,"Zajezdnia BOREK",0,843973,3,151,843973
5,6,6_14058042,"Zajezdnia BOREK",0,843973,7,151,843973
5,6,6_14056301,"Zajezdnia GAJ",0,843974,2,92,843974
5,6,6_14057459,"Zajezdnia GAJ",0,843974,7,92,843974
5,6,6_14057357,"Zajezdnia OŁBIN",0,843975,1,141,843975
5,6,6_14058522,"Zajezdnia OŁBIN",0,843975,36,141,843975
5,6,6_14058043,"GRABISZYŃSKA (Cmentarz)",1,843976,8,141,843976
5,6,6_14056454,"GRABISZYŃSKA (Cmentarz)",1,843977,2,93,843977
5,6,6_14056469,"GRABISZYŃSKA (Cmentarz)",1,843977,3,93,843977
5,6,6_14057963,"GRABISZYŃSKA (Cmentarz)",1,843977,3,151,843977
5,6,6_14058059,"GRABISZYŃSKA (Cmentarz)",1,843977,9,151,843977
5,6,6_14058076,"GRABISZYŃSKA (Cmentarz)",1,843977,10,93,843977
5,8,8_14058879,"Zajezdnia OŁBIN",1,836362,14,141,836362
5,8,8_14061845,"KSIĘŻE MAŁE",0,840901,5,123,840901
5,8,8_14061865,"KSIĘŻE MAŁE",0,840901,6,123,840901
5,8,8_14061825,"KSIĘŻE MAŁE",0,841487,4,141,841487
5,8,8_14058877,"GRABISZYŃSKA (Cmentarz)",1,842632,14,141,842632
5,8,8_14060156,"GRABISZYŃSKA (Cmentarz)",1,842632,2,92,842632
5,8,8_14060312,"GRABISZYŃSKA (Cmentarz)",1,842632,2,93,842632
5,8,8_14060327,"GRABISZYŃSKA (Cmentarz)",1,842632,3,93,842632
5,8,8_14060361,"GRABISZYŃSKA (Cmentarz)",1,842632,5,147,842632
5,8,8_14061198,"GRABISZYŃSKA (Cmentarz)",1,842632,1,141,842632
5,8,8_14061202,"GRABISZYŃSKA (Cmentarz)",1,842632,1,141,842632
5,8,8_14061210,"GRABISZYŃSKA (Cmentarz)",1,842632,1,141,842632
5,8,8_14061212,"GRABISZYŃSKA (Cmentarz)",1,842632,1,141,842632
5,8,8_14061217,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061221,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061234,"GRABISZYŃSKA (Cmentarz)",1,842632,3,145,842632
5,8,8_14061238,"GRABISZYŃSKA (Cmentarz)",1,842632,3,145,842632
5,8,8_14061249,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061253,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061255,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061257,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061259,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061267,"GRABISZYŃSKA (Cmentarz)",1,842632,5,141,842632
5,8,8_14061271,"GRABISZYŃSKA (Cmentarz)",1,842632,5,141,842632
5,8,8_14061281,"GRABISZYŃSKA (Cmentarz)",1,842632,6,93,842632
5,8,8_14061285,"GRABISZYŃSKA (Cmentarz)",1,842632,6,93,842632
5,8,8_14061293,"GRABISZYŃSKA (Cmentarz)",1,842632,6,93,842632
5,8,8_14061300,"GRABISZYŃSKA (Cmentarz)",1,842632,7,92,842632
5,8,8_14061304,"GRABISZYŃSKA (Cmentarz)",1,842632,7,92,842632
5,8,8_14061312,"GRABISZYŃSKA (Cmentarz)",1,842632,7,92,842632
5,8,8_14061314,"GRABISZYŃSKA (Cmentarz)",1,842632,7,92,842632
5,8,8_14061319,"GRABISZYŃSKA (Cmentarz)",1,842632,8,141,842632
5,8,8_14061323,"GRABISZYŃSKA (Cmentarz)",1,842632,8,141,842632
5,8,8_14061333,"GRABISZYŃSKA (Cmentarz)",1,842632,9,92,842632
5,8,8_14061341,"GRABISZYŃSKA (Cmentarz)",1,842632,10,146,842632
5,8,8_14061345,"GRABISZYŃSKA (Cmentarz)",1,842632,10,146,842632
5,8,8_14061347,"GRABISZYŃSKA (Cmentarz)",1,842632,10,146,842632
5,8,8_14061349,"GRABISZYŃSKA (Cmentarz)",1,842632,10,146,842632
5,8,8_14061351,"GRABISZYŃSKA (Cmentarz)",1,842632,10,146,842632
5,8,8_14061357,"GRABISZYŃSKA (Cmentarz)",1,842632,11,141,842632
5,8,8_14061361,"GRABISZYŃSKA (Cmentarz)",1,842632,11,141,842632
5,8,8_14061367,"GRABISZYŃSKA (Cmentarz)",1,842632,11,141,842632
5,8,8_14061378,"GRABISZYŃSKA (Cmentarz)",1,842632,12,123,842632
5,8,8_14061395,"GRABISZYŃSKA (Cmentarz)",1,842632,14,141,842632
5,8,8_14061791,"GRABISZYŃSKA (Cmentarz)",1,842632,1,93,842632
5,8,8_14061804,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061808,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061810,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061812,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061814,"GRABISZYŃSKA (Cmentarz)",1,842632,2,123,842632
5,8,8_14061823,"GRABISZYŃSKA (Cmentarz)",1,842632,3,151,842632
5,8,8_14061826,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061830,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061834,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061836,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061838,"GRABISZYŃSKA (Cmentarz)",1,842632,4,141,842632
5,8,8_14061846,"GRABISZYŃSKA (Cmentarz)",1,842632,5,123,842632
5,8,8_14061850,"GRABISZYŃSKA (Cmentarz)",1,842632,5,123,842632
5,8,8_14061854,"GRABISZYŃSKA (Cmentarz)",1,842632,5,123,842632
5,8,8_14061856,"GRABISZYŃSKA (Cmentarz)",1,842632,5,123,842632
5,8,8_14061858,"GRABISZYŃSKA (Cmentarz)",1,842632,5,123,842632
5,8,8_14061862,"GRABISZYŃSKA (Cmentarz)",1,842632,5,123,842632
5,8,8_14061866,"GRABISZYŃSKA (Cmentarz)",1,842632,6,123,842632
5,8,8_14061870,"GRABISZYŃSKA (Cmentarz)",1,842632,6,123,842632
5,8,8_14061874,"GRABISZYŃSKA (Cmentarz)",1,842632,6,123,842632
5,8,8_14061876,"GRABISZYŃSKA (Cmentarz)",1,842632,6,123,842632
5,8,8_14061878,"GRABISZYŃSKA (Cmentarz)",1,842632,6,123,842632
5,8,8_14061889,"GRABISZYŃSKA (Cmentarz)",1,842632,7,151,842632
5,8,8_14061893,"GRABISZYŃSKA (Cmentarz)",1,842632,7,151,842632
5,8,8_14061895,"GRABISZYŃSKA (Cmentarz)",1,842632,7,151,842632
5,8,8_14061897,"GRABISZYŃSKA (Cmentarz)",1,842632,7,151,842632
5,8,8_14061903,"GRABISZYŃSKA (Cmentarz)",1,842632,8,141,842632
5,8,8_14061907,"GRABISZYŃSKA (Cmentarz)",1,842632,8,141,842632
5,8,8_14061909,"GRABISZYŃSKA (Cmentarz)",1,842632,8,141,842632
5,8,8_14061911,"GRABISZYŃSKA (Cmentarz)",1,842632,8,141,842632
5,8,8_14061917,"GRABISZYŃSKA (Cmentarz)",1,842632,9,151,842632
5,8,8_14061934,"GRABISZYŃSKA (Cmentarz)",1,842632,10,93,842632
5,8,8_14061936,"GRABISZYŃSKA (Cmentarz)",1,842632,10,93,842632
5,8,8_14062377,"GRABISZYŃSKA (Cmentarz)",1,842632,36,141,842632
5,8,8_14058878,"KSIĘŻE MAŁE",0,842633,14,141,842633
5,8,8_14060311,"KSIĘŻE MAŁE",0,842633,2,93,842633
5,8,8_14060313,"KSIĘŻE MAŁE",0,842633,2,93,842633
5,8,8_14060326,"KSIĘŻE MAŁE",0,842633,3,93,842633
5,8,8_14060328,"KSIĘŻE MAŁE",0,842633,3,93,842633
5,8,8_14060362,"KSIĘŻE MAŁE",0,842633,5,147,842633
5,8,8_14061199,"KSIĘŻE MAŁE",0,842633,1,141,842633
5,8,8_14061203,"KSIĘŻE MAŁE",0,842633,1,141,842633
5,8,8_14061211,"KSIĘŻE MAŁE",0,842633,1,141,842633
5,8,8_14061218,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061222,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061235,"KSIĘŻE MAŁE",0,842633,3,145,842633
5,8,8_14061239,"KSIĘŻE MAŁE",0,842633,3,145,842633
5,8,8_14061250,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061254,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061256,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061258,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061260,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061268,"KSIĘŻE MAŁE",0,842633,5,141,842633
5,8,8_14061272,"KSIĘŻE MAŁE",0,842633,5,141,842633
5,8,8_14061282,"KSIĘŻE MAŁE",0,842633,6,93,842633
5,8,8_14061286,"KSIĘŻE MAŁE",0,842633,6,93,842633
5,8,8_14061294,"KSIĘŻE MAŁE",0,842633,6,93,842633
5,8,8_14061301,"KSIĘŻE MAŁE",0,842633,7,92,842633
5,8,8_14061305,"KSIĘŻE MAŁE",0,842633,7,92,842633
5,8,8_14061313,"KSIĘŻE MAŁE",0,842633,7,92,842633
5,8,8_14061320,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061324,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061334,"KSIĘŻE MAŁE",0,842633,9,92,842633
5,8,8_14061342,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,8,8_14061346,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,8,8_14061348,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,8,8_14061350,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,8,8_14061352,"KSIĘŻE MAŁE",0,842633,10,146,842633
5,8,8_14061358,"KSIĘŻE MAŁE",0,842633,11,141,842633
5,8,8_14061362,"KSIĘŻE MAŁE",0,842633,11,141,842633
5,8,8_14061368,"KSIĘŻE MAŁE",0,842633,11,141,842633
5,8,8_14061379,"KSIĘŻE MAŁE",0,842633,12,123,842633
5,8,8_14061396,"KSIĘŻE MAŁE",0,842633,14,141,842633
5,8,8_14061792,"KSIĘŻE MAŁE",0,842633,1,93,842633
5,8,8_14061805,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061809,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061811,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061813,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061815,"KSIĘŻE MAŁE",0,842633,2,123,842633
5,8,8_14061820,"KSIĘŻE MAŁE",0,842633,3,151,842633
5,8,8_14061827,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061831,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061835,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061837,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061839,"KSIĘŻE MAŁE",0,842633,4,141,842633
5,8,8_14061847,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,8,8_14061851,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,8,8_14061855,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,8,8_14061857,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,8,8_14061859,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,8,8_14061863,"KSIĘŻE MAŁE",0,842633,5,123,842633
5,8,8_14061867,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,8,8_14061871,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,8,8_14061875,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,8,8_14061877,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,8,8_14061879,"KSIĘŻE MAŁE",0,842633,6,123,842633
5,8,8_14061890,"KSIĘŻE MAŁE",0,842633,7,151,842633
5,8,8_14061894,"KSIĘŻE MAŁE",0,842633,7,151,842633
5,8,8_14061896,"KSIĘŻE MAŁE",0,842633,7,151,842633
5,8,8_14061900,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061904,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061908,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061910,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061912,"KSIĘŻE MAŁE",0,842633,8,141,842633
5,8,8_14061916,"KSIĘŻE MAŁE",0,842633,9,151,842633
5,8,8_14061918,"KSIĘŻE MAŁE",0,842633,9,151,842633
5,8,8_14061933,"KSIĘŻE MAŁE",0,842633,10,93,842633
5,8,8_14061935,"KSIĘŻE MAŁE",0,842633,10,93,842633
5,8,8_14061937,"KSIĘŻE MAŁE",0,842633,10,93,842633
5,8,8_14060363,"Zajezdnia BOREK",1,842650,5,147,842650
5,8,8_14061380,"Zajezdnia GAJ",1,843972,12,123,843972
5,8,8_14061864,"Zajezdnia GAJ",1,843972,5,123,843972
5,8,8_14061824,"Zajezdnia BOREK",0,843973,3,151,843973
5,8,8_14061898,"Zajezdnia BOREK",0,843973,7,151,843973
5,8,8_14060157,"Zajezdnia GAJ",0,843974,2,92,843974
5,8,8_14061315,"Zajezdnia GAJ",0,843974,7,92,843974
5,8,8_14061213,"Zajezdnia OŁBIN",0,843975,1,141,843975
5,8,8_14062378,"Zajezdnia OŁBIN",0,843975,36,141,843975
5,8,8_14061899,"GRABISZYŃSKA (Cmentarz)",1,843976,8,141,843976
5,8,8_14060310,"GRABISZYŃSKA (Cmentarz)",1,843977,2,93,843977
5,8,8_14060325,"GRABISZYŃSKA (Cmentarz)",1,843977,3,93,843977
5,8,8_14061819,"GRABISZYŃSKA (Cmentarz)",1,843977,3,151,843977
5,8,8_14061915,"GRABISZYŃSKA (Cmentarz)",1,843977,9,151,843977
5,8,8_14061932,"GRABISZYŃSKA (Cmentarz)",1,843977,10,93,843977
6,3,3_14051884,"KRZYKI",1,837273,1,93,837273
6,3,3_14051886,"KRZYKI",1,837273,1,93,837273
6,3,3_14051888,"KRZYKI",1,837273,1,93,837273
6,3,3_14051890,"KRZYKI",1,837273,1,93,837273
6,3,3_14051892,"KRZYKI",1,837273,1,93,837273
6,3,3_14051894,"KRZYKI",1,837273,1,93,837273
6,3,3_14051896,"KRZYKI",1,837273,1,93,837273
6,3,3_14051898,"KRZYKI",1,837273,1,93,837273
6,3,3_14051900,"KRZYKI",1,837273,1,93,837273
6,3,3_14051902,"KRZYKI",1,837273,1,93,837273
6,3,3_14051904,"KRZYKI",1,837273,1,93,837273
6,3,3_14051908,"KRZYKI",1,837273,2,93,837273
6,3,3_14051910,"KRZYKI",1,837273,2,93,837273
6,3,3_14051912,"KRZYKI",1,837273,2,93,837273
6,3,3_14051914,"KRZYKI",1,837273,2,93,837273
6,3,3_14051916,"KRZYKI",1,837273,2,93,837273
6,3,3_14051918,"KRZYKI",1,837273,2,93,837273
6,3,3_14051920,"KRZYKI",1,837273,2,93,837273
6,3,3_14051922,"KRZYKI",1,837273,2,93,837273
6,3,3_14051924,"KRZYKI",1,837273,2,93,837273
6,3,3_14051926,"KRZYKI",1,837273,2,93,837273
6,3,3_14051931,"KRZYKI",1,837273,3,93,837273
6,3,3_14051933,"KRZYKI",1,837273,3,93,837273
6,3,3_14051935,"KRZYKI",1,837273,3,93,837273
6,3,3_14051937,"KRZYKI",1,837273,3,93,837273
6,3,3_14051939,"KRZYKI",1,837273,3,93,837273
6,3,3_14051941,"KRZYKI",1,837273,3,93,837273
6,3,3_14051943,"KRZYKI",1,837273,3,93,837273
6,3,3_14051945,"KRZYKI",1,837273,3,93,837273
6,3,3_14051947,"KRZYKI",1,837273,3,93,837273
6,3,3_14051949,"KRZYKI",1,837273,3,93,837273
6,3,3_14051954,"KRZYKI",1,837273,4,93,837273
6,3,3_14051956,"KRZYKI",1,837273,4,93,837273
6,3,3_14051958,"KRZYKI",1,837273,4,93,837273
6,3,3_14051960,"KRZYKI",1,837273,4,93,837273
6,3,3_14051962,"KRZYKI",1,837273,4,93,837273
6,3,3_14051964,"KRZYKI",1,837273,4,93,837273
6,3,3_14051966,"KRZYKI",1,837273,4,93,837273
6,3,3_14051968,"KRZYKI",1,837273,4,93,837273
6,3,3_14051970,"KRZYKI",1,837273,4,93,837273
6,3,3_14051972,"KRZYKI",1,837273,4,93,837273
6,3,3_14051976,"KRZYKI",1,837273,5,93,837273
6,3,3_14051978,"KRZYKI",1,837273,5,93,837273
6,3,3_14051980,"KRZYKI",1,837273,5,93,837273
6,3,3_14051982,"KRZYKI",1,837273,5,93,837273
6,3,3_14051984,"KRZYKI",1,837273,5,93,837273
6,3,3_14051986,"KRZYKI",1,837273,5,93,837273
6,3,3_14051988,"KRZYKI",1,837273,5,93,837273
6,3,3_14051990,"KRZYKI",1,837273,5,93,837273
6,3,3_14051992,"KRZYKI",1,837273,5,93,837273
6,3,3_14051994,"KRZYKI",1,837273,5,93,837273
6,3,3_14051928,"Zajezdnia BOREK",1,837280,2,93,837280
6,3,3_14051951,"Zajezdnia BOREK",1,837280,3,93,837280
6,3,3_14051885,"KROMERA",0,842022,1,93,842022
6,3,3_14051887,"KROMERA",0,842022,1,93,842022
6,3,3_14051889,"KROMERA",0,842022,1,93,842022
6,3,3_14051891,"KROMERA",0,842022,1,93,842022
6,3,3_14051893,"KROMERA",0,842022,1,93,842022
6,3,3_14051895,"KROMERA",0,842022,1,93,842022
6,3,3_14051897,"KROMERA",0,842022,1,93,842022
6,3,3_14051899,"KROMERA",0,842022,1,93,842022
6,3,3_14051901,"KROMERA",0,842022,1,93,842022
6,3,3_14051903,"KROMERA",0,842022,1,93,842022
6,3,3_14051907,"KROMERA",0,842022,2,93,842022
6,3,3_14051909,"KROMERA",0,842022,2,93,842022
6,3,3_14051911,"KROMERA",0,842022,2,93,842022
6,3,3_14051913,"KROMERA",0,842022,2,93,842022
6,3,3_14051915,"KROMERA",0,842022,2,93,842022
6,3,3_14051917,"KROMERA",0,842022,2,93,842022
6,3,3_14051919,"KROMERA",0,842022,2,93,842022
6,3,3_14051921,"KROMERA",0,842022,2,93,842022
6,3,3_14051923,"KROMERA",0,842022,2,93,842022
6,3,3_14051925,"KROMERA",0,842022,2,93,842022
6,3,3_14051927,"KROMERA",0,842022,2,93,842022
6,3,3_14051930,"KROMERA",0,842022,3,93,842022
6,3,3_14051932,"KROMERA",0,842022,3,93,842022
6,3,3_14051934,"KROMERA",0,842022,3,93,842022
6,3,3_14051936,"KROMERA",0,842022,3,93,842022
6,3,3_14051938,"KROMERA",0,842022,3,93,842022
6,3,3_14051940,"KROMERA",0,842022,3,93,842022
6,3,3_14051942,"KROMERA",0,842022,3,93,842022
6,3,3_14051944,"KROMERA",0,842022,3,93,842022
6,3,3_14051946,"KROMERA",0,842022,3,93,842022
6,3,3_14051948,"KROMERA",0,842022,3,93,842022
6,3,3_14051950,"KROMERA",0,842022,3,93,842022
6,3,3_14051953,"KROMERA",0,842022,4,93,842022
6,3,3_14051955,"KROMERA",0,842022,4,93,842022
6,3,3_14051957,"KROMERA",0,842022,4,93,842022
6,3,3_14051959,"KROMERA",0,842022,4,93,842022
6,3,3_14051961,"KROMERA",0,842022,4,93,842022
6,3,3_14051963,"KROMERA",0,842022,4,93,842022
6,3,3_14051965,"KROMERA",0,842022,4,93,842022
6,3,3_14051967,"KROMERA",0,842022,4,93,842022
6,3,3_14051969,"KROMERA",0,842022,4,93,842022
6,3,3_14051971,"KROMERA",0,842022,4,93,842022
6,3,3_14051975,"KROMERA",0,842022,5,93,842022
6,3,3_14051977,"KROMERA",0,842022,5,93,842022
6,3,3_14051979,"KROMERA",0,842022,5,93,842022
6,3,3_14051981,"KROMERA",0,842022,5,93,842022
6,3,3_14051983,"KROMERA",0,842022,5,93,842022
6,3,3_14051985,"KROMERA",0,842022,5,93,842022
6,3,3_14051987,"KROMERA",0,842022,5,93,842022
6,3,3_14051989,"KROMERA",0,842022,5,93,842022
6,3,3_14051991,"KROMERA",0,842022,5,93,842022
6,3,3_14051993,"KROMERA",0,842022,5,93,842022
6,3,3_14051883,"KROMERA",0,842047,1,93,842047
6,4,4_14054491,"KRZYKI",1,837273,1,93,837273
6,4,4_14054493,"KRZYKI",1,837273,1,93,837273
6,4,4_14054495,"KRZYKI",1,837273,1,93,837273
6,4,4_14054497,"KRZYKI",1,837273,1,93,837273
6,4,4_14054499,"KRZYKI",1,837273,1,93,837273
6,4,4_14054501,"KRZYKI",1,837273,1,93,837273
6,4,4_14054503,"KRZYKI",1,837273,1,93,837273
6,4,4_14054505,"KRZYKI",1,837273,1,93,837273
6,4,4_14054507,"KRZYKI",1,837273,1,93,837273
6,4,4_14054509,"KRZYKI",1,837273,1,93,837273
6,4,4_14054511,"KRZYKI",1,837273,1,93,837273
6,4,4_14054515,"KRZYKI",1,837273,2,93,837273
6,4,4_14054517,"KRZYKI",1,837273,2,93,837273
6,4,4_14054519,"KRZYKI",1,837273,2,93,837273
6,4,4_14054521,"KRZYKI",1,837273,2,93,837273
6,4,4_14054523,"KRZYKI",1,837273,2,93,837273
6,4,4_14054525,"KRZYKI",1,837273,2,93,837273
6,4,4_14054527,"KRZYKI",1,837273,2,93,837273
6,4,4_14054529,"KRZYKI",1,837273,2,93,837273
6,4,4_14054531,"KRZYKI",1,837273,2,93,837273
6,4,4_14054533,"KRZYKI",1,837273,2,93,837273
6,4,4_14054538,"KRZYKI",1,837273,3,93,837273
6,4,4_14054540,"KRZYKI",1,837273,3,93,837273
